Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	mTOR signaling pathway Homo sapiens hsa04150	34/60	0.00011756959339321396	0.0004345610287445377	0	0	2.6891477621091355	24.332700053122284	PRKAA1;PRKAA2;CAB39;IRS1;PIK3R2;PIK3CB;PIK3R1;TNF;HIF1A;PIK3CG;INS;IKBKB;RPS6KA3;RPS6KA6;AKT2;RPS6KA2;AKT3;RPS6KA1;MLST8;AKT1;MAPK1;RICTOR;EIF4E;EIF4B;MAPK3;RPS6;TSC2;MTOR;PIK3CA;RHEB;AKT1S1;DDIT4;ULK2;EIF4E2
KEGG_2016	Gap junction Homo sapiens hsa04540	46/88	0.00012037505800143216	0.0004393689617052274	0	0	2.2537147537147537	20.339546237650843	TUBAL3;SRC;HTR2B;GNAI3;LPAR1;ADCY2;ADCY1;EGFR;ADCY6;GNAI1;GNAI2;TUBB8;TUBA1C;TUBA3E;TUBB6;GJA1;TUBA1B;NRAS;TUBA3D;TUBA1A;TUBA3C;MAPK7;TUBB3;TUBB1;MAPK1;PRKACA;HRAS;PRKACB;MAPK3;PDGFRB;MAP2K1;MAP2K2;TUBB;TUBB4B;TUBB4A;TUBA4A;TJP1;TUBB2B;TUBB2A;ADCY9;GNAQ;CDK1;GNAS;GRB2;RAF1;TUBA8
KEGG_2016	Salmonella infection Homo sapiens hsa05132	45/86	0.00013771092179915963	0.0004964393724117853	0	0	2.258316387862174	20.07723176958424	DYNC1I2;ROCK1;ROCK2;ARPC1B;WASL;KLC1;ACTB;RELA;ACTG1;PYCARD;KLC4;MAPK9;KLC3;KLC2;CASP1;MYH14;FLNA;MAPK1;FLNB;RAC1;FLNC;CD14;WASF1;MYH10;DYNC1I1;MAPK3;DYNC2H1;DYNC1H1;JUN;IFNGR1;RHOG;IL18;ARPC4;FOS;TJP1;DYNC1LI1;DYNC1LI2;ARPC2;ARPC3;MYH9;PKN2;PFN1;MYD88;PFN2;RAB7A
KEGG_2016	Propanoate metabolism Homo sapiens hsa00640	21/32	0.00014255299005080344	0.0005030627461209918	0	0	3.9224414869206057	34.73634464008017	BCKDHA;BCKDHB;ABAT;ACACB;ACACA;ACAT1;LDHC;LDHB;HADHA;LDHA;SUCLA2;PCCA;EHHADH;PCCB;ECHDC1;SUCLG2;SUCLG1;ACADM;ACSS1;DLD;LDHAL6A
KEGG_2016	Complement and coagulation cascades Homo sapiens hsa04610	42/79	0.00014299386276726822	0.0005030627461209918	0	0	2.3352496142551398	20.673284918521	C1QB;C1QA;SERPINA1;CFH;SERPINC1;PROS1;SERPINE1;ITGB2;CFI;F13A1;C4BPA;PLAT;PLG;C4BPB;CLU;KNG1;C2;C4B;C3;C4A;VTN;C5;C7;PLAU;BDKRB2;A2M;MBL2;FGB;FGA;VWF;SERPIND1;F12;FGG;F2R;F2;F5;PROCR;F9;SERPING1;MASP2;KLKB1;C1QC
KEGG_2016	Longevity regulating pathway - multiple species Homo sapiens hsa04213	35/64	0.00024367579008686017	0.000847063460778133	0	0	2.4816960674959163	20.64689714967242	PRKAA1;HDAC2;PRKAA2;CLPB;IRS1;HDAC1;PIK3R2;ADCY2;PIK3CB;ADCY1;PIK3R1;PIK3CG;ADCY6;INS;NRAS;AKT2;AKT3;AKT1;PRKACA;HRAS;PRKACB;HSPA8;PRKAB2;HSPA1L;HSPA6;HSPA2;SIRT1;MTOR;ADCY9;PIK3CA;AKT1S1;CAT;CRYAB;HSPA1B;HSPA1A
KEGG_2016	Thyroid cancer Homo sapiens hsa05216	19/29	0.0003066309722507271	0.0010533675752613	0	0	3.902859764489983	31.57361086528259	NTRK1;TCF7L2;TCF7L1;MAP2K1;MAP2K2;TPM3;NCOA4;NRAS;RXRA;CCND1;TFG;MYC;TPR;MAPK1;CTNNB1;PPARG;HRAS;TP53;MAPK3
KEGG_2016	Lysosome Homo sapiens hsa04142	59/123	0.0003245363212068061	0.0011019140208417	0	0	1.8976525234651485	15.244057342316928	SCARB2;CLTC;CLTB;AP4E1;CLTA;TCIRG1;SGSH;MFSD8;AP4M1;LAPTM4A;GNPTAB;LAMP1;NAGLU;GM2A;CTSL;AP1G1;LAMP2;AP1S1;CTSG;ACP2;GUSB;CTSD;CTSC;CTSB;MANBA;ATP6AP1;ENTPD4;GAA;AP1B1;AP3B1;NPC1;NPC2;ATP6V0D1;ATP6V0C;CD63;ASAH1;GNS;GGA2;GGA1;NEU1;CLTCL1;ATP6V0A2;ATP6V1H;AP1M2;ATP6V0A1;AP1M1;CTSA;SORT1;FUCA1;AP3D1;MCOLN1;IGF2R;GNPTG;GLB1;PPT1;TPP1;MAN2B1;CD68;GLA
KEGG_2016	Mismatch repair Homo sapiens hsa03430	16/23	0.0003332583121977656	0.0011185221512844	0	0	4.694064724636415	37.583464152881625	RFC5;RFC3;PCNA;RFC4;RFC2;RPA1;RPA2;MLH1;POLD3;MSH6;MSH2;MSH3;RPA3;POLD1;PMS2;SSBP1
KEGG_2016	Glucagon signaling pathway Homo sapiens hsa04922	50/101	0.00035502022792814494	0.0011780216653979	0	0	2.0172758716270773	16.023899629465138	ATF2;PYGB;CRTC2;CALML5;PDE3B;SLC2A1;PYGM;PPP3CA;GYS1;PPP3CC;CREB3L1;AKT2;AKT3;AKT1;EP300;PRKACA;PRKACB;PRKAB2;CPT1A;PRMT1;SIRT1;CREB3;CREB1;PKM;SIK1;PPARA;ATF4;CAMK2B;PFKFB1;PRKAA1;CAMK2D;PRKAA2;ADCY2;PDHB;ACACB;ACACA;LDHC;LDHB;LDHA;PPP4C;PCK2;CREBBP;PDHA1;PFKL;GNAQ;GNAS;CALM3;CALM1;CALM2;LDHAL6A
KEGG_2016	Toll-like receptor signaling pathway Homo sapiens hsa04620	52/106	0.00036279267605725257	0.0011896119968663	0	0	1.9815782582459496	15.697426929103123	IFNA4;CD40;IFNA6;IFNA2;PIK3CB;TNF;PIK3CG;IKBKB;TBK1;CASP8;AKT2;AKT3;AKT1;RAC1;IKBKG;MAP3K7;IKBKE;MAP2K3;MAP2K4;MAP2K1;IFNA14;MAP2K2;CHUK;IFNA17;FOS;PIK3CA;IRF3;TRAF3;TRAF6;IRF7;TLR7;IFNA10;TLR2;PIK3R2;PIK3R1;RELA;MAPK9;IRAK1;MAPK1;RIPK1;CD14;FADD;MAP2K7;MAP2K6;MAPK3;JUN;STAT1;NFKBIA;TOLLIP;TAB2;TAB1;MYD88
KEGG_2016	Pyruvate metabolism Homo sapiens hsa00620	24/40	0.00036666123191085744	0.0011896119968663	0	0	3.0821854912764004	24.383391986154532	FH;PDHA1;MDH1;MDH2;GLO1;PDHB;ACACB;ACACA;ACAT1;LDHC;ALDH3A2;LDHB;LDHA;PKM;PC;ALDH1B1;ALDH2;DLAT;ACSS1;ALDH7A1;DLD;LDHAL6A;PCK2;ALDH9A1
KEGG_2016	Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961	27/47	0.00043048485693315055	0.0013807292793674	0	0	2.774414331649058	21.50337130824822	CLTC;CLTB;ATP1A4;CLTA;ATP1A3;ATP1A2;AP2A1;ATP1A1;AP2A2;ADCY6;CLTCL1;AP2S1;BDKRB2;PRKACA;PRKACB;AP2M1;ATP1B3;AP2B1;ATP2B1;ATP1B1;DNM1;RAB11A;DNM2;ADCY9;FXYD2;GNAQ;GNAS
KEGG_2016	ErbB signaling pathway Homo sapiens hsa04012	44/87	0.0004350242934993223	0.0013807292793674	0	0	2.1047903977836646	16.29130643022349	CAMK2B;GSK3B;CDKN1A;CAMK2D;CDKN1B;SHC1;SRC;ARAF;PIK3R2;PIK3CB;PIK3R1;CBL;AREG;PIK3CG;EGFR;CRKL;MAPK9;NRAS;ERBB3;ERBB4;MYC;AKT2;AKT3;ERBB2;ABL1;AKT1;MAPK1;MAP2K7;HRAS;PAK2;NCK1;PAK4;MAPK3;MAP2K4;MAP2K1;JUN;MAP2K2;BAD;NRG1;MTOR;PIK3CA;GRB2;RAF1;CRK
KEGG_2016	Pertussis Homo sapiens hsa05133	39/75	0.0004417461515324253	0.0013869879166394	0	0	2.227821240476556	17.209418176391033	ITGB1;C1QB;C1QA;CALML5;ITGB2;GNAI3;C4BPA;C4BPB;TNF;CXCL5;RELA;GNAI1;GNAI2;C2;PYCARD;C4B;C3;C4A;MAPK9;C5;IRAK1;CFL2;CFL1;CASP1;MAPK1;CD14;MAPK3;JUN;FOS;RHOA;IRF3;IRF1;TRAF6;SERPING1;CALM3;CALM1;CALM2;MYD88;C1QC
KEGG_2016	Wnt signaling pathway Homo sapiens hsa04310	66/142	0.0004556133214732199	0.001415309466704	0	0	1.7879414339916335	13.756181965268883	INVS;GSK3B;CHD8;FZD10;PPP3CA;CCND3;PPP3CC;CCND1;MYC;RUVBL1;RAC2;EP300;RAC3;RAC1;BTRC;PRKACA;MAP3K7;PRKACB;SKP1;CSNK2A1;FBXW11;CTNNBIP1;WNT5A;CSNK2A2;AXIN1;CACYBP;SENP2;RHOA;RBX1;SFRP4;SFRP1;TBL1XR1;DAAM2;CSNK2B;TP53;CAMK2B;CAMK2D;CTBP2;CTBP1;ROCK2;CUL1;LRP5;WNT8A;PSEN1;MAPK9;DVL1;DVL2;DVL3;GPC4;TCF7L2;CREBBP;SMAD4;JUN;TCF7L1;SMAD3;FZD2;CSNK1A1;FZD7;SIAH1;FZD6;NFATC4;VANGL1;VANGL2;APC;BAMBI;CTNNB1
KEGG_2016	cAMP signaling pathway Homo sapiens hsa04024	88/199	0.0004729212085732461	0.0014536104516146	0	0	1.6334962474066028	12.506997575236923	CHRM2;OXTR;CALML5;PDE3B;ATP2A2;PIK3CB;GLI1;PIK3CG;PPP1CB;LIPE;PPP1CC;CREB3L1;AKT2;AKT3;RAC2;AKT1;PLCE1;RAC3;EP300;FFAR2;RAC1;PRKACA;PRKACB;GHSR;ABCC4;MAP2K1;MAP2K2;PPP1R12A;PDE4D;F2R;RRAS2;ARAP3;ATP1B3;FOS;ATP1B1;RHOA;TIAM1;CREB3;ADCY9;CREB1;PIK3CA;ACOX1;ORAI1;PPARA;RAF1;CAMK2B;CAMK2D;ROCK1;ROCK2;GNAI3;ATP1A4;ATP1A3;PIK3R2;ADCY2;ATP1A2;PIK3R1;ADCY1;ATP1A1;PLD1;ADCY6;GNAI1;RELA;GNAI2;SLC9A1;RAP1B;MAPK9;RAP1A;HCAR1;RRAS;MAPK1;TNNI3;MAPK3;CREBBP;JUN;BAD;ATP2B4;ATP2B3;ATP2B2;ATP2B1;GRIN2D;PPP1CA;NFKBIA;FXYD2;PDE3A;GNAS;CALM3;CALM1;CALM2
KEGG_2016	Amoebiasis Homo sapiens hsa05146	49/100	0.000546449308345998	0.001662116646219	0	0	1.9766266316020955	14.848555666691786	LAMC3;ITGB2;HSPB1;LAMC2;PIK3CB;LAMC1;TNF;PIK3CG;CTSG;PRKACA;PRKACB;SERPINB3;SERPINB4;ACTN3;ACTN2;ARG1;ACTN1;SERPINB9;ACTN4;SERPINB6;COL4A2;PIK3CA;COL4A4;TLR2;RAB7A;LAMA5;RAB5B;RAB5C;LAMA2;LAMA1;LAMA3;PIK3R2;PIK3R1;ADCY1;RELA;GNA15;CD14;TGFB2;TGFB1;LAMB3;LAMB2;FN1;LAMB1;COL1A1;COL1A2;GNAL;GNAQ;GNAS;RAB5A
KEGG_2016	Peroxisome Homo sapiens hsa04146	42/83	0.0005726636966435511	0.0017238948393805	0	0	2.106791537528635	15.727645320835254	ABCD4;PECR;ABCD2;ABCD3;MVK;ECI2;PEX11B;MPV17L2;HSD17B4;SCP2;PRDX1;PMVK;NUDT19;HAO1;DECR2;ABCD1;HAO2;ACOT8;PEX19;ACSL1;IDH1;IDH2;ACSL4;PEX2;PEX10;ACSL3;PEX1;PEX13;PEX14;GNPAT;SLC25A17;PEX3;ACOX1;PEX6;EHHADH;PEX5;CAT;AGPS;PXMP4;FAR1;FAR2;SLC27A2
KEGG_2016	Bladder cancer Homo sapiens hsa05219	24/41	0.0006106462559845256	0.001819476599464	0	0	2.9006643979906013	21.467796108828065	RB1;CDKN1A;MAP2K1;MAP2K2;SRC;CDKN2A;DAPK1;ARAF;THBS1;EGFR;NRAS;CCND1;CDK4;MYC;ERBB2;E2F1;MDM2;E2F2;MAPK1;E2F3;RAF1;HRAS;TP53;MAPK3
KEGG_2016	Fatty acid metabolism Homo sapiens hsa01212	27/48	0.0006783824899677379	0.0020008857279856	0	0	2.642102500164053	19.276249530532468	PECR;ACADVL;TECR;HSD17B12;ACACA;ACAT1;FADS2;ACADL;ACADM;HADH;ACADS;FADS1;CPT1A;ELOVL5;ACSL1;ELOVL6;ACSL4;ACSL3;ACADSB;MCAT;HADHB;HADHA;SCD;ACOX1;FASN;EHHADH;PPT1
KEGG_2016	ABC transporters Homo sapiens hsa02010	25/44	0.0008704813249876275	0.0025418054689638	0	0	2.7034811120868145	19.04998301278571	ABCD4;ABCD2;ABCD3;ABCB6;ABCB7;ABCB8;ABCA12;ABCC10;ABCA13;ABCD1;ABCA1;ABCC3;ABCC4;ABCG8;ABCC1;ABCC2;ABCA4;ABCC6;TAP2;ABCA9;TAP1;ABCA7;ABCC9;ABCB10;ABCG2
KEGG_2016	Vibrio cholerae infection Homo sapiens hsa05110	28/51	0.0009141496205091408	0.0026169773449869	0	0	2.5017111658565816	17.505764664274675	ATP6V1A;ARF1;KDELR1;TCIRG1;ACTB;ACTG1;SEC61A1;SEC61G;ATP6V0A2;ATP6V1H;SEC61B;PRKACA;PRKACB;ATP6V0A1;SLC12A2;ATP6V1G1;ATP6AP1;PDIA4;TJP1;ADCY9;ATP6V1B2;GNAS;KDELR2;KDELR3;ATP6V0D1;ATP6V0C;ATP6V1B1;TJP2
KEGG_2016	Amyotrophic lateral sclerosis (ALS) Homo sapiens hsa05014	28/51	0.0009141496205091408	0.0026169773449869	0	0	2.5017111658565816	17.505764664274675	TOMM40;DERL1;TNF;PPP3CA;PPP3CC;CASP1;NEFL;NEFM;NOS1;RAC1;BID;MAP3K5;PRPH;MAP2K6;MAP2K3;DAXX;GPX1;APAF1;BAD;TNFRSF1B;TNFRSF1A;GRIN2D;CAT;BAX;CYCS;TP53;RAB5A;BCL2L1
KEGG_2016	N-Glycan biosynthesis Homo sapiens hsa00510	27/49	0.0010422058547168	0.002954603005605	0	0	2.521819016995866	17.315857937626564	DPAGT1;B4GALT3;B4GALT1;RPN2;TUSC3;RPN1;FUT8;GANAB;MAN2A1;MGAT5;MGAT2;ALG8;ST6GAL1;ALG6;ALG5;ALG14;ALG13;MOGS;DOLK;ALG11;ALG1;DDOST;DPM1;DAD1;STT3A;MAN1B1;STT3B
KEGG_2016	B cell receptor signaling pathway Homo sapiens hsa04662	37/73	0.0011426345182074	0.0032081661472748	0	0	2.1129257612159007	14.3138437925102	GSK3B;IFITM1;CD81;PIK3R2;PIK3CB;PIK3R1;BCL10;PIK3CG;RELA;MALT1;RASGRP3;IKBKB;PPP3CA;NRAS;PPP3CC;AKT2;AKT3;RAC2;AKT1;RAC3;MAPK1;RAC1;IKBKG;HRAS;MAPK3;LYN;MAP2K1;JUN;MAP2K2;CHUK;FOS;NFKBIA;PIK3CA;GRB2;RAF1;CARD11;NFKBIB
KEGG_2016	cGMP-PKG signaling pathway Homo sapiens hsa04022	74/167	0.0011885693206712	0.0033053546822476	0	0	1.6381531379143366	11.032969487271815	ATF2;CALML5;IRS1;PDE3B;ATP2A3;ATP2A2;ATP2A1;PIK3CB;PIK3CG;MYLK;PPP1CB;PPP1CC;PPP3CA;PPP3CC;CREB3L1;AKT2;AKT3;BDKRB2;AKT1;GTF2I;MAP2K1;MAP2K2;PPP1R12A;ATP1B3;ATP1B1;RHOA;CREB3;ADCY9;CREB1;PIK3CA;VDAC3;VDAC2;VDAC1;PDE5A;RAF1;SLC25A5;SLC25A4;ATF4;MYH7;SLC25A6;ROCK1;ATF6B;ROCK2;ATP1A4;GNAI3;ATP1A3;PIK3R2;ATP1A2;ADCY2;PIK3R1;ADCY1;ATP1A1;ADCY6;GNAI1;INS;GNAI2;GNA13;GNA12;MAPK1;MAPK3;BAD;NOS3;ATP2B4;ATP2B3;ATP2B2;ATP2B1;NFATC4;PPP1CA;GNAQ;FXYD2;PDE3A;CALM3;CALM1;CALM2
KEGG_2016	Glutathione metabolism Homo sapiens hsa00480	28/52	0.001365951814353	0.0037628106584064	0	0	2.397294538029607	15.81232413741482	GSTP1;MGST3;MGST1;MGST2;TXNDC12;OPLAH;SRM;ANPEP;GGT1;GPX2;G6PD;GSTM2;GGT7;GPX1;RRM2;GPX4;GSTO1;GSS;IDH1;GPX5;IDH2;GPX8;PGD;GGCT;GCLC;GSTA4;SMS;LAP3
KEGG_2016	Cytosolic DNA-sensing pathway Homo sapiens hsa04623	33/64	0.001426227795018	0.0038921356649091	0	0	2.187927326659251	14.336880021607284	IFNA4;IFNA6;IFNA2;ADAR;RELA;PYCARD;IKBKB;TBK1;CASP1;POLR2E;RIPK1;IKBKG;POLR2H;IKBKE;POLR2K;POLR2L;IFNA14;RIPK3;CHUK;DDX58;POLR3GL;IFNA17;TREX1;IL18;NFKBIA;MAVS;POLR3A;IRF3;POLR1C;IRF7;POLR3F;IFNA10;NFKBIB
KEGG_2016	Axon guidance Homo sapiens hsa04360	58/127	0.0016387999068749	0.0043952585259714	0	0	1.7293957636566333	11.091983103909214	SEMA5A;ITGB1;GSK3B;NRP1;ROBO1;PPP3CA;RGS3;PPP3CC;CFL2;CFL1;RAC2;RAC3;RAC1;EPHB2;HRAS;EPHB4;EPHB3;NCK1;SEMA6B;ARHGEF12;UNC5A;UNC5B;UNC5C;UNC5D;RHOA;RASA1;MET;EPHA2;SEMA7A;ROCK1;ROCK2;GNAI3;CXCR4;GNAI1;GNAI2;EFNB2;EFNB1;NRAS;ABLIM1;EFNB3;ABLIM3;ABL1;SLIT1;PLXNA1;MAPK1;SLIT3;FYN;SLIT2;PAK2;PAK4;MAPK3;SEMA4B;SEMA4C;SEMA4F;NFATC4;CDK5;FES;PLXNB2
KEGG_2016	TGF-beta signaling pathway Homo sapiens hsa04350	41/84	0.0016406958196263	0.0043952585259714	0	0	1.9603791158008927	12.571195431056074	BMPR2;ROCK1;CUL1;ACVR1B;TNF;THBS1;LTBP1;PPP2CA;PPP2CB;PPP2R1B;PPP2R1A;MYC;EP300;MAPK1;E2F4;PITX2;E2F5;SKP1;MAPK3;ACVR1;SMAD2;TGFB2;CREBBP;SMAD4;TGFB1;SMAD3;SMURF2;GDF5;RHOA;TGFBR1;ACVR2A;TGFBR2;RBX1;INHBE;RBL1;ZFYVE16;TFDP1;SP1;BAMBI;BMPR1B;BMPR1A
KEGG_2016	Notch signaling pathway Homo sapiens hsa04330	26/48	0.0017896837532179	0.0047507968721785	0	0	2.4280465401102265	15.359133694709335	NOTCH2;NOTCH3;HDAC2;NUMBL;NOTCH1;CTBP2;HDAC1;CTBP1;MAML1;PSEN2;PSEN1;RBPJ;APH1A;NCSTN;DVL1;DVL2;EP300;DVL3;CIR1;JAG2;CREBBP;JAG1;KAT2B;KAT2A;ADAM17;SNW1
KEGG_2016	Glyoxylate and dicarboxylate metabolism Homo sapiens hsa00630	17/28	0.0022030676320688	0.0057954571942712	0	0	3.1733679865463995	19.414362322009328	MDH1;GLDC;SHMT2;MDH2;GLYCTK;ACAT1;GCSH;CS;PCCA;PCCB;CAT;HAO1;ACO1;ACO2;GLUL;HAO2;DLD
KEGG_2016	NF-kappa B signaling pathway Homo sapiens hsa04064	44/93	0.0024685110740178	0.0064357610144037	0	0	1.8462338573746968	11.085046763152384	CD40;BCL2A1;TRADD;BCL10;PTGS2;TNF;RELA;MALT1;ICAM1;IKBKB;IRAK1;PLAU;TRIM25;RIPK1;ERC1;IKBKG;CD14;MAP3K7;PIAS4;LYN;UBE2I;CSNK2A1;CHUK;PARP1;CCL21;DDX58;CSNK2A2;TRAF2;TRAF1;TNFRSF1A;NFKB2;NFKBIA;TRAF3;LCK;TRAF6;CSNK2B;ATM;TAB2;LTBR;TAB1;MAP3K14;CARD11;MYD88;BCL2L1
KEGG_2016	Parkinson's disease Homo sapiens hsa05012	63/142	0.0025406063169757	0.0065651065889993	0	0	1.6407343526178852	9.80396614687098	NDUFA13;NDUFA12;COX4I1;NDUFA10;UBE2L6;COX7C;UCHL1;UQCRFS1;PRKACA;PRKACB;COX8A;GPR37;APAF1;SDHA;SDHB;COX6B1;COX7A2L;NDUFS8;NDUFS7;NDUFS5;UQCRC1;VDAC3;NDUFS3;VDAC2;NDUFS2;VDAC1;NDUFS1;UQCRC2;SLC25A5;SLC25A4;SLC25A6;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB11;NDUFB5;GNAI3;HTRA2;NDUFB1;COX7A2;COX5B;COX5A;UQCRH;GNAI1;GNAI2;UBB;CYC1;NDUFV2;NDUFV1;SNCA;NDUFA9;NDUFA5;NDUFA4;NDUFA3;UBE2G2;COX6C;SNCAIP;UQCRHL;GNAL;UQCRQ;CYCS;UBA1
KEGG_2016	Oxytocin signaling pathway Homo sapiens hsa04921	69/158	0.0026709534769163	0.0068413896075402	0	0	1.5953653633374372	9.453049916363003	RYR1;OXTR;CDKN1A;CALML5;MYL6B;PIK3CB;ACTB;PIK3CG;ACTG1;MYLK;PPP1CB;PPP1CC;PPP3CA;EEF2K;PPP3CC;CCND1;CD38;PRKACA;PRKACB;HRAS;PRKAB2;MAP2K1;MAP2K2;PPP1R12A;CACNA2D1;PLA2G4A;FOS;RHOA;MYL6;CACNB3;ADCY9;PIK3CA;RAF1;PPP1R12B;CAMK2B;PRKAA1;CAMK2D;PRKAA2;ROCK1;ROCK2;SRC;GNAI3;PIK3R2;ADCY2;PIK3R1;ADCY1;PTGS2;EGFR;ADCY6;GNAI1;GNAI2;CACNG6;TRPM2;NRAS;MAPK7;MAPK1;MAPK3;JUN;NOS3;EEF2;NFATC4;PPP1CA;GNAO1;RCAN1;GNAQ;GNAS;CALM3;CALM1;CALM2
KEGG_2016	Long-term potentiation Homo sapiens hsa04720	33/66	0.0027474944268182	0.0069762467185297	0	0	2.0550191570881227	12.118583395407358	CAMK2B;CAMK2D;CALML5;ARAF;ADCY1;PPP1CB;RAP1B;PPP3CA;PPP1CC;RPS6KA3;RPS6KA6;NRAS;PPP3CC;RAP1A;RPS6KA2;RPS6KA1;EP300;MAPK1;PRKACA;HRAS;PRKACB;MAPK3;MAP2K1;CREBBP;MAP2K2;GRIN2D;PPP1CA;GNAQ;CALM3;RAF1;CALM1;CALM2;ATF4
KEGG_2016	Bile secretion Homo sapiens hsa04976	35/71	0.0028181868398065	0.007033423566013	0	0	1.9981007375611088	11.732171304595084	SCARB1;SLC2A1;ATP1A4;ATP1A3;ATP1A2;ADCY2;SLC4A2;ADCY1;ATP1A1;HMGCR;SLC4A4;SLC4A5;ADCY6;SLC9A1;RXRA;PRKACA;PRKACB;LDLR;ABCC3;ABCC4;ABCG8;ABCC2;SLC10A1;NR1H4;ATP1B3;SLC51B;ATP1B1;ADCY9;NCEH1;FXYD2;GNAS;UGT2B4;SLC22A8;SLC22A7;ABCG2
KEGG_2016	Melanoma Homo sapiens hsa05218	35/71	0.0028181868398065	0.007033423566013	0	0	1.9981007375611088	11.732171304595084	RB1;CDKN1A;ARAF;PIK3R2;PIK3CB;PIK3R1;PIK3CG;EGFR;FGF7;NRAS;CCND1;AKT2;AKT3;E2F1;AKT1;E2F2;MAPK1;E2F3;HRAS;MAPK3;PDGFRB;MAP2K1;MAP2K2;BAD;CDKN2A;CDK6;PIK3CA;CDK4;MDM2;RAF1;TP53;MET;FGF12;FGFR1;FGF10
KEGG_2016	Steroid biosynthesis Homo sapiens hsa00100	13/20	0.0031478345412247	0.0077895566613359	0	0	3.812179417221434	21.9621200531432	CYP51A1;DHCR24;MSMO1;LSS;TM7SF2;SQLE;CYP27B1;EBP;NSDHL;CYP24A1;SOAT1;DHCR7;FDFT1
KEGG_2016	Longevity regulating pathway - mammal Homo sapiens hsa04211	44/94	0.0031862806843772	0.0078184366372953	0	0	1.8091740865827448	10.400762665003857	ATF2;PRKAA1;PRKAA2;ATF6B;IRS1;EHMT2;EHMT1;PIK3R2;ADCY2;PIK3CB;ADCY1;PIK3R1;ADIPOR1;PIK3CG;RELA;ADCY6;INS;NRAS;CREB3L1;AKT2;RB1CC1;AKT3;AKT1;PRKACA;HRAS;PRKACB;EIF4E;PRKAB2;TSC2;SIRT1;MTOR;CREB3;ADCY9;CREB1;PIK3CA;RHEB;AKT1S1;CAT;ULK2;BAX;PPARG;EIF4E2;TP53;ATF4
KEGG_2016	Pentose phosphate pathway Homo sapiens hsa00030	17/29	0.0037085012374954	0.0090030409053066	0	0	2.908704071752535	16.280387442025493	PRPS2;GPI;PRPS1;G6PD;RPEL1;RPE;TALDO1;PGD;DERA;PFKL;PGM2;PRPS1L1;ALDOA;TKT;PFKM;PGM1;PFKP
KEGG_2016	Glycolysis / Gluconeogenesis Homo sapiens hsa00010	33/67	0.0037307121559661	0.0090030409053066	0	0	1.994428668018932	11.151162087038877	GPI;ADPGK;ENO1;PDHB;ENO3;HK1;LDHC;LDHB;LDHA;ALDH2;ALDH1B1;ALDH3B1;PGK1;PGM2;DLAT;ACSS1;PGM1;PCK2;TPI1;PDHA1;AKR1A1;ALDH3A2;PFKL;PKM;HKDC1;ALDOA;ALDH7A1;DLD;GAPDH;PFKM;LDHAL6A;PFKP;ALDH9A1
KEGG_2016	Antigen processing and presentation Homo sapiens hsa04612	37/77	0.0037843736680873	0.0090576812383729	0	0	1.901065787455912	10.602006041323095	HSP90AB1;TNF;HLA-DMB;CTSL;B2M;CTSB;PDIA3;CD74;HSPA8;HSP90AA1;HSPA5;HSPA1L;HSPA4;HSPA6;TAP2;HLA-B;TAP1;HLA-C;KIR3DL1;HLA-A;HSPA2;KIR3DL2;HLA-G;TAPBP;HLA-E;CD4;CREB1;PSME3;CANX;PSME1;HLA-DPB1;PSME2;KLRD1;CALR;HSPA1B;HLA-DQB1;HSPA1A
KEGG_2016	Adipocytokine signaling pathway Homo sapiens hsa04920	34/70	0.0043430568119324	0.0102912953217696	0	0	1.940714626336944	10.555890056869885	PRKAA1;PRKAA2;IRS1;TRADD;SLC2A1;SLC2A4;ADIPOR1;TNF;ACACB;RELA;IKBKB;MAPK9;RXRA;AKT2;AKT3;AKT1;IKBKG;JAK2;PCK2;PRKAB2;CPT1A;CHUK;ACSL1;STAT3;ACSL4;TRAF2;PTPN11;ACSL3;TNFRSF1B;MTOR;TNFRSF1A;NFKBIA;PPARA;NFKBIB
KEGG_2016	Valine, leucine and isoleucine degradation Homo sapiens hsa00280	25/48	0.004370276095546	0.0102912953217696	0	0	2.2326449663580883	12.129801790083349	HIBADH;ABAT;HSD17B10;ACAT1;ALDH1B1;ALDH2;HMGCS2;ACADM;HADH;ACADS;BCKDHA;MCCC2;HMGCS1;BCKDHB;MCCC1;ACADSB;ALDH3A2;HADHB;HADHA;PCCA;EHHADH;PCCB;ALDH7A1;DLD;ALDH9A1
